Date,Category,Product,Units_Sold,Price_per_Unit,Total_Sales
2023-09-18,Home & Kitchen,Cookware Set,1,347.87,347.87
2023-09-18,Toys,Board Game,4,358.52,1434.08
2023-09-19,Books,Biography,3,284.6,853.8
2023-09-19,Toys,Remote Car,4,176.71,706.84
2023-09-19,Toys,Doll,3,17.77,53.31
2023-09-19,Electronics,Smartphone,1,189.71,189.71
2023-09-19,Toys,Doll,2,295.11,590.22
2023-09-19,Books,Comics,3,350.68,1052.04
2023-09-19,Clothing,T-Shirt,1,492.91,492.91
2023-09-19,Clothing,Jacket,1,12.62,12.62
2023-09-19,Books,Biography,4,36.85,147.4
2023-09-20,Home & Kitchen,Mixer,3,236.72,710.16
2023-09-20,Toys,Doll,4,480.2,1920.8
2023-09-20,Electronics,Laptop,2,52.91,105.82
2023-09-20,Books,Fiction,2,112.24,224.48
2023-09-20,Toys,Doll,4,305.84,1223.36
2023-09-20,Books,Biography,3,157.6,472.8
2023-09-20,Clothing,T-Shirt,2,93.92,187.84
2023-09-20,Toys,Board Game,2,461.5,923.0
2023-09-20,Toys,Board Game,4,347.18,1388.72
2023-09-20,Electronics,Headphones,4,264.5,1058.0
2023-09-20,Clothing,T-Shirt,2,138.4,276.8
2023-09-21,Clothing,Jacket,4,52.98,211.92
2023-09-21,Home & Kitchen,Mixer,1,491.46,491.46
2023-09-21,Clothing,Jeans,3,421.8,1265.4
2023-09-21,Books,Comics,3,256.91,770.73
2023-09-21,Books,Biography,1,156.29,156.29
2023-09-21,Books,Biography,3,22.61,67.83
2023-09-22,Books,Comics,2,,899.36
2023-09-22,Books,Biography,2,319.91,639.82
2023-09-22,Toys,Board Game,4,16.38,65.52
2023-09-22,Home & Kitchen,Microwave,2,255.15,510.3
2023-09-22,Books,Fiction,3,278.98,836.94
2023-09-22,Toys,Board Game,4,305.75,1223.0
2023-09-22,Home & Kitchen,Mixer,3,81.98,245.94
2023-09-23,Electronics,Headphones,2,,283.98
2023-09-23,Books,Fiction,2,164.46,328.92
2023-09-23,Toys,Board Game,1,495.45,495.45
2023-09-23,Toys,Doll,2,,271.82
2023-09-23,Home & Kitchen,Microwave,1,213.45,213.45
2023-09-23,Home & Kitchen,Microwave,1,235.16,235.16
2023-09-23,Books,Comics,4,315.94,1263.76
2023-09-23,Books,Comics,3,319.21,957.63
2023-09-23,Clothing,T-Shirt,2,211.81,423.62
2023-09-23,Clothing,Jeans,1,428.82,428.82
2023-09-24,Home & Kitchen,Mixer,4,284.74,1138.96
2023-09-24,Electronics,Laptop,3,111.04,333.12
2023-09-24,Books,Comics,3,233.27,699.81
2023-09-24,Books,Biography,2,420.89,841.78
2023-09-24,Electronics,Laptop,3,225.36,676.08
2023-09-24,Home & Kitchen,Cookware Set,2,343.32,686.64
2023-09-24,Books,Comics,2,,504.14
2023-09-25,Books,Fiction,2,326.42,652.84
2023-09-25,Toys,Remote Car,3,76.27,228.81
2023-09-25,Clothing,Jacket,1,334.11,334.11
2023-09-25,Home & Kitchen,Cookware Set,3,37.11,111.33
2023-09-25,Clothing,T-Shirt,4,317.36,1269.44
2023-09-25,Toys,Doll,2,179.46,358.92
2023-09-25,Electronics,Headphones,2,421.21,842.42
2023-09-25,Home & Kitchen,Cookware Set,1,171.1,171.1
2023-09-25,Electronics,Laptop,3,276.36,829.08
2023-09-25,Clothing,Jeans,4,200.43,801.72
2023-09-25,Clothing,Jacket,2,279.31,558.62
2023-09-26,Books,Biography,3,112.92,338.76
2023-09-26,Home & Kitchen,Microwave,3,246.08,738.24
2023-09-26,Electronics,Smartphone,3,402.8,1208.4
2023-09-26,Toys,Board Game,2,246.68,493.36
2023-09-26,Books,Biography,1,205.56,205.56
2023-09-26,Books,Comics,2,169.03,338.06
2023-09-26,Home & Kitchen,Cookware Set,3,403.54,1210.62
2023-09-27,Home & Kitchen,Mixer,4,153.23,612.92
2023-09-27,Toys,Remote Car,4,441.52,1766.08
2023-09-27,Home & Kitchen,Cookware Set,3,34.16,102.48
2023-09-27,Electronics,Smartphone,4,,1547.2
2023-09-27,Clothing,Jacket,1,65.74,65.74
2023-09-28,Electronics,Headphones,4,486.26,1945.04
2023-09-28,Toys,Remote Car,3,163.91,491.73
2023-09-28,Home & Kitchen,Mixer,2,433.11,866.22
2023-09-28,Electronics,Laptop,4,386.93,1547.72
2023-09-28,Books,Comics,2,228.1,456.2
2023-09-28,Home & Kitchen,Cookware Set,1,296.78,296.78
2023-09-28,Clothing,Jeans,1,112.67,112.67
2023-09-28,Electronics,Smartphone,4,79.03,316.12
2023-09-29,Home & Kitchen,Mixer,2,475.6,951.2
2023-09-29,Clothing,Jacket,3,38.0,114.0
2023-09-29,Home & Kitchen,Microwave,3,457.74,1373.22
2023-09-29,Toys,Remote Car,2,129.59,259.18
2023-09-29,Toys,Board Game,4,73.2,292.8
2023-09-29,Toys,Board Game,4,25.18,100.72
2023-09-29,Books,Biography,2,306.02,612.04
2023-09-29,Home & Kitchen,Microwave,1,491.5,491.5
2023-09-29,Home & Kitchen,Mixer,2,19.27,38.54
2023-09-29,Clothing,Jacket,3,85.34,256.02
2023-09-29,Electronics,Smartphone,1,19.0,19.0
2023-09-29,Books,Comics,2,108.17,216.34
2023-09-29,Books,Comics,3,229.13,687.39
2023-09-29,Toys,Doll,1,394.14,394.14
2023-09-30,Books,Biography,4,420.92,1683.68
2023-09-30,Electronics,Laptop,2,457.52,915.04
2023-09-30,Home & Kitchen,Microwave,2,67.23,134.46
2023-09-30,Clothing,Jacket,4,137.18,548.72
2023-09-30,Electronics,Laptop,4,370.36,1481.44
2023-09-30,Clothing,Jeans,3,56.92,170.76
2023-09-30,Clothing,T-Shirt,3,188.23,564.69
2023-10-01,Books,Biography,4,340.26,1361.04
2023-10-01,Clothing,T-Shirt,2,229.6,459.2
2023-10-01,Books,Comics,4,341.77,1367.08
2023-10-01,Clothing,Jeans,3,143.28,429.84
2023-10-01,Toys,Board Game,2,253.96,507.92
2023-10-01,Home & Kitchen,Microwave,1,232.67,232.67
2023-10-01,Home & Kitchen,Microwave,2,414.85,829.7
2023-10-01,Books,Fiction,4,412.61,1650.44
2023-10-02,Home & Kitchen,Microwave,1,63.55,63.55
2023-10-02,Books,Biography,3,142.98,428.94
2023-10-02,Clothing,Jacket,4,35.85,143.4
2023-10-02,Electronics,Laptop,2,445.05,890.1
2023-10-02,Home & Kitchen,Mixer,2,404.84,809.68
2023-10-02,Home & Kitchen,Mixer,4,358.38,1433.52
2023-10-03,Electronics,Headphones,1,355.88,355.88
2023-10-03,Toys,Remote Car,1,389.16,389.16
2023-10-03,Home & Kitchen,Microwave,4,124.9,499.6
2023-10-03,Electronics,Laptop,4,431.44,1725.76
2023-10-03,Toys,Doll,3,93.18,279.54
2023-10-03,Books,Fiction,2,245.75,491.5
2023-10-03,Electronics,Smartphone,4,289.63,1158.52
2023-10-03,Clothing,Jacket,2,360.56,721.12
2023-10-03,Clothing,T-Shirt,3,418.3,1254.9
2023-10-03,Clothing,Jeans,4,296.75,1187.0
2023-10-04,Books,Fiction,3,187.12,561.36
2023-10-04,Toys,Board Game,2,61.7,123.4
2023-10-04,Toys,Remote Car,1,213.73,213.73
2023-10-04,Clothing,Jeans,2,192.58,385.16
2023-10-04,Toys,Doll,1,488.28,488.28
2023-10-04,Home & Kitchen,Mixer,3,50.69,152.07
2023-10-04,Books,Biography,3,296.53,889.59
2023-10-04,Home & Kitchen,Microwave,2,383.87,767.74
2023-10-04,Electronics,Headphones,4,456.22,1824.88
2023-10-04,Clothing,Jacket,1,252.47,252.47
2023-10-04,Clothing,Jeans,1,345.54,345.54
2023-10-04,Clothing,Jeans,3,18.85,56.55
2023-10-04,Toys,Remote Car,2,368.24,736.48
2023-10-04,Toys,Remote Car,4,301.53,1206.12
2023-10-05,Books,Fiction,3,492.63,1477.89
2023-10-05,Toys,Board Game,3,10.12,30.36
2023-10-05,Books,Comics,2,421.06,842.12
2023-10-05,Toys,Remote Car,2,391.4,782.8
2023-10-05,Clothing,Jeans,1,242.9,242.9
2023-10-05,Toys,Doll,1,162.18,162.18
2023-10-06,Books,Biography,3,151.06,453.18
2023-10-06,Clothing,T-Shirt,2,207.36,414.72
2023-10-06,Clothing,Jeans,2,475.96,951.92
2023-10-06,Clothing,Jeans,3,159.66,478.98
2023-10-06,Home & Kitchen,Cookware Set,3,133.6,400.8
2023-10-06,Home & Kitchen,Microwave,1,106.41,106.41
2023-10-06,Home & Kitchen,Cookware Set,4,254.78,1019.12
2023-10-06,Clothing,Jeans,3,342.17,1026.51
2023-10-06,Home & Kitchen,Mixer,3,72.06,216.18
2023-10-06,Electronics,Smartphone,1,194.39,194.39
2023-10-06,Home & Kitchen,Microwave,3,493.48,1480.44
2023-10-06,Electronics,Laptop,2,248.33,496.66
2023-10-06,Toys,Board Game,2,491.37,982.74
2023-10-07,Home & Kitchen,Cookware Set,1,37.64,37.64
2023-10-07,Electronics,Headphones,3,119.67,359.01
2023-10-07,Clothing,T-Shirt,4,128.09,512.36
2023-10-07,Books,Fiction,2,171.85,343.7
2023-10-07,Toys,Doll,1,350.65,350.65
2023-10-08,Clothing,T-Shirt,2,165.18,330.36
2023-10-08,Books,Fiction,4,292.83,1171.32
2023-10-08,Home & Kitchen,Microwave,3,209.63,628.89
2023-10-08,Clothing,T-Shirt,1,209.06,209.06
2023-10-08,Clothing,Jeans,1,72.25,72.25
2023-10-08,Electronics,Laptop,3,87.25,261.75
2023-10-09,Books,Fiction,4,368.49,1473.96
2023-10-09,Toys,Doll,4,347.44,1389.76
2023-10-09,Toys,Board Game,2,465.08,930.16
2023-10-09,Books,Biography,2,57.83,115.66
2023-10-09,Home & Kitchen,Cookware Set,1,92.45,92.45
2023-10-09,Electronics,Laptop,3,71.64,214.92
2023-10-09,Home & Kitchen,Microwave,4,109.47,437.88
2023-10-09,Books,Comics,1,168.88,168.88
2023-10-10,Home & Kitchen,Microwave,1,59.86,59.86
2023-10-10,Clothing,Jacket,1,170.75,170.75
2023-10-10,Clothing,T-Shirt,2,173.15,346.3
2023-10-10,Books,Comics,1,337.23,337.23
2023-10-10,Home & Kitchen,Cookware Set,3,400.92,1202.76
2023-10-10,Toys,Doll,2,110.08,220.16
2023-10-10,Toys,Board Game,4,,1725.32
2023-10-10,Electronics,Headphones,1,170.55,170.55
2023-10-10,Books,Biography,3,243.25,729.75
2023-10-11,Clothing,Jacket,4,188.9,755.6
2023-10-11,Electronics,Headphones,4,177.81,711.24
2023-10-11,Home & Kitchen,Cookware Set,1,298.58,298.58
2023-10-11,Electronics,Laptop,3,26.49,79.47
2023-10-11,Electronics,Smartphone,1,22.96,22.96
2023-10-11,Books,Fiction,3,438.04,1314.12
2023-10-11,Clothing,Jacket,3,72.51,217.53
2023-10-12,Clothing,T-Shirt,4,260.09,1040.36
2023-10-12,Clothing,Jeans,4,44.75,179.0
2023-10-12,Books,Fiction,1,419.83,419.83
2023-10-12,Clothing,Jacket,1,325.77,325.77
2023-10-12,Clothing,Jeans,1,19.94,19.94
2023-10-12,Clothing,T-Shirt,2,357.25,714.5
2023-10-12,Books,Fiction,4,384.49,1537.96
2023-10-12,Home & Kitchen,Cookware Set,4,215.04,860.16
2023-10-12,Home & Kitchen,Cookware Set,2,493.1,986.2
2023-10-12,Clothing,T-Shirt,2,306.5,613.0
2023-10-12,Clothing,Jacket,3,434.8,1304.4
2023-10-12,Home & Kitchen,Microwave,4,39.02,156.08
2023-10-12,Toys,Remote Car,1,351.15,351.15
2023-10-12,Electronics,Laptop,1,41.85,41.85
2023-10-13,Books,Fiction,4,452.77,1811.08
2023-10-13,Books,Biography,1,221.58,221.58
2023-10-13,Clothing,T-Shirt,3,149.45,448.35
2023-10-13,Home & Kitchen,Mixer,2,307.9,615.8
2023-10-13,Clothing,Jacket,4,281.7,1126.8
2023-10-13,Home & Kitchen,Cookware Set,2,484.36,968.72
2023-10-13,Toys,Remote Car,2,326.84,653.68
2023-10-14,Electronics,Laptop,4,383.66,1534.64
2023-10-14,Home & Kitchen,Cookware Set,1,270.12,270.12
2023-10-14,Home & Kitchen,Mixer,1,408.22,408.22
2023-10-14,Electronics,Laptop,1,263.39,263.39
2023-10-14,Clothing,Jeans,1,397.03,397.03
2023-10-14,Home & Kitchen,Mixer,1,224.15,224.15
2023-10-14,Electronics,Headphones,2,294.56,589.12
2023-10-14,Clothing,Jeans,3,121.15,363.45
2023-10-15,Home & Kitchen,Microwave,1,93.63,93.63
2023-10-15,Home & Kitchen,Cookware Set,4,416.54,1666.16
2023-10-15,Toys,Doll,4,354.52,1418.08
2023-10-15,Books,Fiction,4,54.2,216.8
2023-10-15,Books,Biography,4,480.03,1920.12
2023-10-15,Toys,Remote Car,1,41.62,41.62
2023-10-15,Toys,Doll,4,230.46,921.84
2023-10-16,Books,Fiction,2,466.45,932.9
2023-10-16,Books,Fiction,2,184.62,369.24
2023-10-16,Books,Biography,3,217.73,653.19
2023-10-16,Clothing,Jacket,4,196.18,784.72
2023-10-16,Electronics,Headphones,4,181.63,726.52
2023-10-16,Home & Kitchen,Microwave,4,444.98,1779.92
2023-10-16,Home & Kitchen,Mixer,3,195.35,586.05
2023-10-16,Toys,Doll,4,121.75,487.0
2023-10-16,Home & Kitchen,Microwave,4,141.49,565.96
2023-10-16,Home & Kitchen,Mixer,1,161.23,161.23
2023-10-16,Electronics,Smartphone,3,359.25,1077.75
2023-10-16,Books,Fiction,4,253.63,1014.52
2023-10-17,Toys,Remote Car,3,337.94,1013.82
2023-10-17,Home & Kitchen,Mixer,1,330.47,330.47
2023-10-17,Electronics,Laptop,1,297.97,297.97
2023-10-17,Electronics,Laptop,2,430.75,861.5
2023-10-17,Electronics,Laptop,3,449.27,1347.81
2023-10-17,Electronics,Headphones,3,226.36,679.08
2023-10-17,Electronics,Headphones,1,106.93,106.93
2023-10-18,Electronics,Smartphone,3,345.95,1037.85
2023-10-18,Electronics,Laptop,3,322.98,968.94
2023-10-18,Books,Biography,1,224.02,224.02
2023-10-18,Home & Kitchen,Cookware Set,4,482.39,1929.56
2023-10-18,Electronics,Laptop,4,227.36,909.44
2023-10-18,Books,Comics,1,341.78,341.78
2023-10-18,Electronics,Laptop,1,86.27,86.27
2023-10-18,Books,Biography,1,131.49,131.49
2023-10-18,Electronics,Headphones,4,363.09,1452.36
2023-10-18,Toys,Board Game,3,384.38,1153.14
2023-10-18,Electronics,Laptop,2,98.8,197.6
2023-10-18,Toys,Board Game,4,450.32,1801.28
2023-10-19,Books,Biography,3,150.9,452.7
2023-10-19,Clothing,T-Shirt,1,,93.37
2023-10-19,Electronics,Headphones,4,281.52,1126.08
2023-10-19,Clothing,Jeans,1,348.52,348.52
2023-10-19,Books,Fiction,1,186.48,186.48
2023-10-19,Books,Fiction,1,,443.2
2023-10-19,Home & Kitchen,Cookware Set,2,33.71,67.42
2023-10-19,Toys,Board Game,1,246.86,246.86
2023-10-19,Home & Kitchen,Cookware Set,1,89.76,89.76
2023-10-20,Books,Fiction,2,62.82,125.64
2023-10-20,Clothing,T-Shirt,3,392.86,1178.58
2023-10-20,Books,Fiction,3,56.5,169.5
2023-10-20,Home & Kitchen,Mixer,3,395.8,1187.4
2023-10-20,Electronics,Laptop,3,96.56,289.68
2023-10-20,Toys,Board Game,4,369.71,1478.84
2023-10-20,Electronics,Smartphone,2,404.09,808.18
2023-10-20,Home & Kitchen,Cookware Set,4,261.68,1046.72
2023-10-20,Toys,Remote Car,2,424.4,848.8
2023-10-20,Books,Comics,1,54.61,54.61
2023-10-20,Electronics,Smartphone,3,208.75,626.25
2023-10-21,Toys,Remote Car,3,415.82,1247.46
2023-10-21,Books,Comics,1,331.51,331.51
2023-10-21,Toys,Remote Car,3,275.6,826.8
2023-10-21,Clothing,T-Shirt,1,229.6,229.6
2023-10-21,Electronics,Smartphone,2,95.61,191.22
2023-10-21,Clothing,Jeans,3,499.66,1498.98
2023-10-21,Home & Kitchen,Mixer,2,333.07,666.14
2023-10-21,Electronics,Laptop,2,386.53,773.06
2023-10-21,Electronics,Headphones,1,404.27,404.27
2023-10-21,Clothing,T-Shirt,1,261.41,261.41
2023-10-21,Home & Kitchen,Cookware Set,4,14.67,58.68
2023-10-21,Toys,Remote Car,1,372.75,372.75
2023-10-21,Home & Kitchen,Cookware Set,1,42.48,42.48
2023-10-21,Electronics,Laptop,1,331.14,331.14
2023-10-22,Books,Comics,2,432.0,864.0
2023-10-22,Clothing,T-Shirt,4,319.01,1276.04
2023-10-22,Home & Kitchen,Mixer,4,323.72,1294.88
2023-10-22,Toys,Board Game,3,171.36,514.08
2023-10-22,Books,Fiction,2,61.99,123.98
2023-10-22,Toys,Doll,3,260.63,781.89
2023-10-22,Books,Fiction,1,423.82,423.82
2023-10-22,Toys,Board Game,3,425.72,1277.16
2023-10-22,Toys,Doll,4,145.74,582.96
2023-10-22,Toys,Doll,3,220.94,662.82
2023-10-22,Clothing,Jeans,1,27.05,27.05
2023-10-22,Books,Biography,3,406.4,1219.2
2023-10-22,Home & Kitchen,Cookware Set,2,257.39,514.78
2023-10-22,Home & Kitchen,Cookware Set,2,415.31,830.62
2023-10-23,Toys,Board Game,1,272.73,272.73
2023-10-23,Clothing,T-Shirt,4,54.66,218.64
2023-10-23,Toys,Doll,4,329.08,1316.32
2023-10-23,Toys,Remote Car,2,121.61,243.22
2023-10-23,Clothing,Jeans,1,229.97,229.97
2023-10-23,Toys,Remote Car,2,86.32,172.64
2023-10-23,Books,Biography,3,487.15,1461.45
2023-10-23,Home & Kitchen,Cookware Set,1,254.01,254.01
2023-10-23,Clothing,Jacket,2,94.13,188.26
2023-10-24,Clothing,Jeans,3,474.11,1422.33
2023-10-24,Clothing,Jacket,4,277.49,1109.96
2023-10-24,Home & Kitchen,Cookware Set,3,169.5,508.5
2023-10-24,Clothing,Jacket,4,82.72,330.88
2023-10-24,Home & Kitchen,Mixer,3,14.53,43.59
2023-10-24,Books,Comics,3,442.02,1326.06
2023-10-24,Electronics,Laptop,2,,593.78
2023-10-24,Toys,Doll,2,161.62,323.24
2023-10-24,Clothing,T-Shirt,4,22.0,88.0
2023-10-24,Electronics,Laptop,3,153.65,460.95
2023-10-24,Electronics,Laptop,3,40.95,122.85
2023-10-25,Toys,Remote Car,1,464.67,464.67
2023-10-25,Clothing,Jeans,4,394.36,1577.44
2023-10-25,Electronics,Laptop,4,257.17,1028.68
2023-10-25,Home & Kitchen,Cookware Set,2,43.22,86.44
2023-10-25,Books,Biography,4,151.85,607.4
2023-10-25,Clothing,T-Shirt,3,445.67,1337.01
2023-10-25,Electronics,Smartphone,4,442.84,1771.36
2023-10-25,Electronics,Smartphone,4,379.3,1517.2
2023-10-25,Toys,Board Game,2,434.21,868.42
2023-10-25,Toys,Remote Car,1,336.2,336.2
2023-10-25,Clothing,Jacket,1,84.95,84.95
2023-10-25,Clothing,T-Shirt,3,245.53,736.59
2023-10-26,Electronics,Headphones,4,218.8,875.2
2023-10-26,Toys,Remote Car,3,148.26,444.78
2023-10-26,Clothing,T-Shirt,3,25.08,75.24
2023-10-26,Electronics,Headphones,1,70.55,70.55
2023-10-26,Home & Kitchen,Microwave,4,106.28,425.12
2023-10-26,Electronics,Laptop,4,479.34,1917.36
2023-10-27,Home & Kitchen,Microwave,4,372.41,1489.64
2023-10-27,Books,Biography,4,134.07,536.28
2023-10-27,Toys,Doll,3,404.01,1212.03
2023-10-27,Electronics,Smartphone,1,137.9,137.9
2023-10-27,Electronics,Smartphone,3,134.81,404.43
2023-10-27,Home & Kitchen,Microwave,2,211.59,423.18
2023-10-27,Books,Biography,1,123.01,123.01
2023-10-27,Toys,Remote Car,2,407.87,815.74
2023-10-27,Toys,Doll,1,332.84,332.84
2023-10-27,Home & Kitchen,Cookware Set,4,17.89,71.56
2023-10-27,Clothing,Jacket,3,53.01,159.03
2023-10-27,Clothing,T-Shirt,4,38.32,153.28
2023-10-27,Clothing,Jeans,4,258.32,1033.28
2023-10-27,Electronics,Laptop,1,384.52,384.52
2023-10-28,Toys,Remote Car,2,280.56,561.12
2023-10-28,Toys,Doll,2,386.25,772.5
2023-10-28,Clothing,T-Shirt,3,206.96,620.88
2023-10-28,Home & Kitchen,Microwave,2,313.94,627.88
2023-10-28,Electronics,Smartphone,3,185.05,555.15
2023-10-28,Home & Kitchen,Cookware Set,1,317.39,317.39
2023-10-28,Clothing,Jacket,4,,684.84
2023-10-28,Electronics,Smartphone,4,40.16,160.64
2023-10-28,Home & Kitchen,Microwave,2,,784.36
2023-10-28,Books,Comics,4,,1026.0
2023-10-28,Books,Biography,1,34.09,34.09
2023-10-28,Toys,Board Game,2,284.31,568.62
2023-10-29,Clothing,Jeans,1,467.23,467.23
2023-10-29,Clothing,Jeans,1,329.78,329.78
2023-10-29,Clothing,T-Shirt,1,240.45,240.45
2023-10-29,Electronics,Smartphone,4,246.1,984.4
2023-10-29,Books,Comics,3,291.4,874.2
2023-10-29,Electronics,Laptop,3,127.0,381.0
2023-10-29,Clothing,Jeans,2,413.85,827.7
2023-10-29,Home & Kitchen,Microwave,1,214.82,214.82
2023-10-29,Home & Kitchen,Mixer,1,181.62,181.62
2023-10-29,Home & Kitchen,Cookware Set,1,119.89,119.89
2023-10-29,Clothing,T-Shirt,3,463.08,1389.24
2023-10-29,Home & Kitchen,Cookware Set,3,398.78,1196.34
2023-10-29,Books,Biography,1,467.28,467.28
2023-10-30,Electronics,Smartphone,2,277.75,555.5
2023-10-30,Toys,Doll,4,365.19,1460.76
2023-10-30,Toys,Board Game,3,205.67,617.01
2023-10-30,Toys,Doll,2,95.58,191.16
2023-10-30,Toys,Remote Car,4,78.62,314.48
2023-10-30,Electronics,Laptop,1,46.8,46.8
2023-10-30,Toys,Board Game,2,457.17,914.34
2023-10-30,Home & Kitchen,Microwave,3,270.43,811.29
2023-10-30,Books,Fiction,2,493.34,986.68
2023-10-30,Clothing,Jacket,4,23.65,94.6
2023-10-30,Clothing,Jeans,3,80.61,241.83
2023-10-30,Books,Fiction,1,289.72,289.72
2023-10-30,Electronics,Headphones,3,311.46,934.38
2023-10-31,Home & Kitchen,Mixer,2,300.87,601.74
2023-10-31,Electronics,Headphones,2,490.23,980.46
2023-10-31,Toys,Board Game,4,366.28,1465.12
2023-10-31,Clothing,Jeans,4,53.12,212.48
2023-10-31,Books,Fiction,2,380.34,760.68
2023-10-31,Toys,Board Game,3,164.05,492.15
2023-10-31,Books,Comics,3,392.95,1178.85
2023-10-31,Books,Biography,4,146.24,584.96
2023-10-31,Books,Comics,4,383.32,1533.28
2023-10-31,Books,Fiction,4,23.04,92.16
2023-10-31,Books,Biography,2,428.05,856.1
2023-10-31,Toys,Remote Car,3,322.79,968.37
2023-10-31,Home & Kitchen,Microwave,1,282.84,282.84
2023-11-01,Books,Fiction,3,101.52,304.56
2023-11-01,Home & Kitchen,Cookware Set,1,342.43,342.43
2023-11-01,Electronics,Laptop,2,140.0,280.0
2023-11-01,Electronics,Smartphone,4,171.09,684.36
2023-11-01,Books,Comics,4,173.08,692.32
2023-11-02,Electronics,Laptop,3,309.83,929.49
2023-11-02,Toys,Remote Car,2,419.5,839.0
2023-11-02,Clothing,T-Shirt,1,234.74,234.74
2023-11-02,Books,Comics,4,176.79,707.16
2023-11-02,Toys,Remote Car,4,476.37,1905.48
2023-11-02,Books,Fiction,4,62.88,251.52
2023-11-02,Clothing,T-Shirt,2,267.43,534.86
2023-11-02,Books,Fiction,1,427.55,427.55
2023-11-02,Electronics,Smartphone,1,293.33,293.33
2023-11-02,Home & Kitchen,Mixer,3,382.73,1148.19
2023-11-02,Electronics,Smartphone,3,35.62,106.86
2023-11-02,Books,Biography,3,387.54,1162.62
2023-11-02,Electronics,Laptop,2,153.34,306.68
2023-11-03,Home & Kitchen,Cookware Set,3,65.3,195.9
2023-11-03,Toys,Remote Car,2,437.56,875.12
2023-11-03,Clothing,Jeans,2,498.53,997.06
2023-11-03,Books,Comics,2,147.94,295.88
2023-11-03,Clothing,Jeans,3,418.3,1254.9
2023-11-03,Toys,Doll,1,201.97,201.97
2023-11-03,Electronics,Laptop,1,320.71,320.71
2023-11-03,Electronics,Laptop,4,220.57,882.28
2023-11-03,Clothing,Jeans,4,233.5,934.0
2023-11-03,Home & Kitchen,Microwave,2,263.54,527.08
2023-11-03,Toys,Doll,2,464.51,929.02
2023-11-03,Home & Kitchen,Microwave,2,164.35,328.7
2023-11-03,Electronics,Smartphone,2,471.4,942.8
2023-11-03,Home & Kitchen,Cookware Set,3,427.81,1283.43
2023-11-04,Clothing,Jeans,1,465.88,465.88
2023-11-04,Home & Kitchen,Mixer,3,444.43,1333.29
2023-11-04,Home & Kitchen,Mixer,1,62.37,62.37
2023-11-04,Home & Kitchen,Cookware Set,2,394.25,788.5
2023-11-04,Electronics,Smartphone,1,175.61,175.61
2023-11-04,Books,Biography,3,379.92,1139.76
2023-11-04,Clothing,T-Shirt,1,316.26,316.26
2023-11-04,Books,Comics,1,195.65,195.65
2023-11-04,Toys,Doll,1,249.06,249.06
2023-11-04,Books,Fiction,4,151.58,606.32
2023-11-04,Home & Kitchen,Cookware Set,2,195.32,390.64
2023-11-04,Toys,Remote Car,3,71.12,213.36
2023-11-05,Clothing,T-Shirt,1,407.5,407.5
2023-11-05,Books,Fiction,1,140.15,140.15
2023-11-05,Clothing,T-Shirt,4,,1098.44
2023-11-05,Home & Kitchen,Mixer,3,243.07,729.21
2023-11-05,Toys,Remote Car,3,469.5,1408.5
2023-11-05,Toys,Remote Car,2,204.89,409.78
2023-11-05,Electronics,Headphones,1,480.84,480.84
2023-11-05,Books,Comics,2,296.65,593.3
2023-11-05,Clothing,Jacket,4,132.5,530.0
2023-11-05,Toys,Board Game,4,265.2,1060.8
2023-11-05,Toys,Doll,2,297.5,595.0
2023-11-06,Clothing,T-Shirt,3,312.5,937.5
2023-11-06,Toys,Doll,2,302.01,604.02
2023-11-06,Clothing,Jeans,1,369.62,369.62
2023-11-06,Home & Kitchen,Cookware Set,2,209.51,419.02
2023-11-06,Books,Biography,2,,788.82
2023-11-06,Clothing,Jeans,2,410.97,821.94
2023-11-06,Toys,Board Game,4,71.81,287.24
2023-11-06,Clothing,Jacket,1,165.94,165.94
2023-11-06,Toys,Board Game,2,455.4,910.8
2023-11-06,Clothing,Jeans,3,173.42,520.26
2023-11-06,Electronics,Headphones,1,145.73,145.73
2023-11-06,Home & Kitchen,Cookware Set,4,142.77,571.08
2023-11-06,Books,Comics,2,429.15,858.3
2023-11-06,Toys,Doll,3,314.69,944.07
2023-11-07,Home & Kitchen,Mixer,2,299.25,598.5
2023-11-07,Books,Comics,1,103.83,103.83
2023-11-07,Electronics,Laptop,2,341.31,682.62
2023-11-07,Clothing,T-Shirt,2,495.97,991.94
2023-11-07,Books,Fiction,1,477.42,477.42
2023-11-07,Electronics,Headphones,4,17.67,70.68
2023-11-07,Toys,Doll,4,245.68,982.72
2023-11-07,Home & Kitchen,Microwave,4,84.99,339.96
2023-11-08,Clothing,Jacket,3,227.04,681.12
2023-11-08,Home & Kitchen,Mixer,1,89.36,89.36
2023-11-08,Home & Kitchen,Microwave,2,398.03,796.06
2023-11-08,Toys,Doll,1,281.88,281.88
2023-11-08,Electronics,Smartphone,4,207.16,828.64
2023-11-09,Home & Kitchen,Cookware Set,2,424.81,849.62
2023-11-09,Books,Biography,2,298.74,597.48
2023-11-09,Electronics,Smartphone,4,413.14,1652.56
2023-11-09,Home & Kitchen,Cookware Set,3,,621.84
2023-11-09,Toys,Remote Car,1,68.97,68.97
2023-11-09,Home & Kitchen,Cookware Set,4,464.69,1858.76
2023-11-09,Home & Kitchen,Microwave,4,189.92,759.68
2023-11-09,Toys,Remote Car,4,253.15,1012.6
2023-11-09,Books,Biography,1,422.11,422.11
2023-11-09,Toys,Board Game,2,458.29,916.58
